epoch,train_loss,val_loss
1,0.012123230014336314,0.011774408463388682
2,0.011842740037453718,0.011524727499733368
3,0.011696719228088176,0.011520593464374541
4,0.01166295912116766,0.011399498494962851
5,0.011649509913114541,0.011333113927394152
6,0.011620051137210638,0.011311078562090794
7,0.011608612792700982,0.011276327750335137
8,0.011587117379000091,0.011387318974981705
9,0.01155019057170973,0.011361781501521668
10,0.011558717300853349,0.011334437609960635
11,0.011550651919875761,0.01132105682666103
12,0.01154049948219054,0.011296722510208686
13,0.011544280593414497,0.011328251188000044
14,0.011545682210871815,0.011352360068509976
15,0.011550534412109013,0.011307665401448806
16,0.011539650420541432,0.011314672032992044
17,0.011537529763627529,0.011324788307150205
18,0.011542164943687363,0.011304482395450274
19,0.011543367396218581,0.011345992560187975
20,0.011540726149461795,0.011282530805716912
21,0.01154431163513955,0.011315655857324601
22,0.01153973426082005,0.011291298735886812
23,0.011546159074588646,0.011307541920493047
24,0.011544012770892436,0.011311764021714528
25,0.01153531319465304,0.011316321219007174
26,0.011540266563018126,0.01130585748081406
27,0.011537480911686167,0.011322269178926946
28,0.011539714619828948,0.011423770220329364
29,0.01154147742578172,0.011343613422165314
30,0.011541200629984358,0.011324142931650082
31,0.011536505276925096,0.011301906866331896
32,0.011537148942993847,0.011361397597938775
33,0.011539791411447549,0.01137599137922128
34,0.011536275178279034,0.011301069234808286
35,0.011536810600230676,0.011296067871153354
36,0.01153741980205244,0.011299165704598029
37,0.011533381874202095,0.011307090371847153
