epoch,train_loss,val_loss
1,0.00553550061343585,0.004331445116001894
2,0.005347259670211855,0.00426855164251345
3,0.005331476471560486,0.0042815668754937015
4,0.00532910823269542,0.004263899124720518
5,0.0053160665754102545,0.004268555134973105
6,0.005319940782609885,0.004236597964978393
7,0.005304102016360325,0.004304299240603167
8,0.005304664815381422,0.004285833825740744
9,0.005301919457960432,0.0042261383770143286
10,0.005343464262373114,0.004221726537627333
11,0.005295916334173437,0.004243568448788103
12,0.005332057818107434,0.004229721613228321
13,0.005315587978210237,0.004261928432456711
14,0.005364888773883803,0.004228089593679589
15,0.0053747036865265186,0.0044452881796614215
16,0.005304373465320569,0.004300366265370566
17,0.005323182282401091,0.004284753039588823
18,0.0053158903423444195,0.004273398354759111
19,0.005342346797618321,0.0042216847513747565
20,0.005327276084414225,0.004277081749237636
21,0.005348335912103875,0.004213200484895531
22,0.005312235019627517,0.00421302517711678
23,0.005333350296526895,0.004656618488404681
24,0.005316985901287299,0.004236304543583709
25,0.00528368529058614,0.0042009943110101365
26,0.005341646056306564,0.004289624007309184
27,0.0052785597094413585,0.004270411274560234
28,0.005290956994108224,0.004238207249299568
29,0.005298719516465977,0.004227987887776073
30,0.00528274930745237,0.004211745485115577
31,0.005281109994245788,0.004290509558118442
32,0.005327913195873469,0.004202175173251068
33,0.005289791672790455,0.004264850237899844
34,0.0052717426334018425,0.004570758696097662
35,0.005314454996674243,0.004209664129816434
36,0.005306677734952862,0.004200618796269684
37,0.005275452039914869,0.004359654082423624
38,0.005265447149305778,0.004220079740180689
39,0.005311151792816186,0.004217005074572037
40,0.005299220564064838,0.004201349227086586
41,0.005290583663983113,0.0044901876792530805
42,0.0052901076200276105,0.004234013900927761
43,0.005293508450958436,0.004377288702765808
44,0.005288296047661264,0.004265287617111907
45,0.005278977194516841,0.004376158666084795
46,0.005303078528367362,0.004408380304298857
47,0.005268311988309783,0.004191123154562186
48,0.005279496304248854,0.004482451031970627
49,0.005263287716118966,0.004251775331795216
50,0.005307206580162806,0.004366369493415251
51,0.005279640544805739,0.0043401097166625895
52,0.005255819057603761,0.004195769262664458
53,0.005264662849416925,0.004196631379754227
54,0.005255895283988724,0.004243877469835912
55,0.005275640411744431,0.004199317546890062
56,0.005279720756935619,0.004222710164921249
57,0.0052950893947065385,0.004331171978265047
58,0.0052700368845361775,0.004333947223665959
59,0.0052650861236882415,0.004406030796577825
60,0.00524340745187917,0.004211924285353983
61,0.00524295174706159,0.004480653825928183
62,0.005332672735676169,0.004233332227586824
63,0.005254295694057719,0.004258202786064323
64,0.005265308974184475,0.004203685956514057
65,0.005249027727108638,0.00420379952308448
66,0.005255395791225009,0.004205630434786572
67,0.005294464575916024,0.004277808701290804
68,0.00534247685129107,0.00419989658300491
69,0.00524945031472687,0.004203715909491567
70,0.005312769397524959,0.0043322019525529705
71,0.005245454814600743,0.004195190678514978
72,0.005261531245689523,0.004198559039436719
73,0.005242075273861824,0.0042174806243137405
74,0.005307106419576932,0.00419149108176284
75,0.005264077355327495,0.004203193697749692
76,0.005254383396231017,0.0041979013887398385
77,0.005237403704579604,0.004272846669396933
