epoch,train_loss,val_loss
1,0.012001005392663265,0.01175801836575071
2,0.011809046976905699,0.011511968007932107
3,0.011710980795536318,0.011436966874947151
4,0.011681204590903943,0.011412964829554161
5,0.011673005775835351,0.011408329506715139
6,0.0116618404416332,0.011411529363443454
7,0.01165455695553311,0.011413325338313978
8,0.011642651901555605,0.0114189224007229
9,0.011635902295236126,0.011356393216798703
10,0.011611719812291317,0.011384646178533634
11,0.011605922106171855,0.01129533172895511
12,0.011603760678221971,0.011328023752818505
13,0.011599374970442443,0.011289061171313126
14,0.011595808174956887,0.011279338387151559
15,0.01159613277451507,0.011282458814481894
16,0.011590497793112758,0.01127927802503109
17,0.011589044085331969,0.011284759814540544
18,0.011582936491363969,0.011283398997038603
19,0.011586828780548201,0.011276459327588478
20,0.011583401184146622,0.011357505433261394
21,0.011578069658093012,0.011301981285214424
22,0.01158787963465706,0.011277078508088985
23,0.011578605862638909,0.01128924980138739
24,0.011586555150539362,0.011265668539951245
25,0.01157635889465818,0.01126919338479638
26,0.011576914952664207,0.011269857585430145
27,0.011579899800792619,0.011265720756103595
28,0.01157812968590527,0.011320383617033561
29,0.011573527220764088,0.011266121131678422
30,0.011578679270688232,0.011260515643904607
31,0.011568428913110109,0.011258893093715111
32,0.011567002036626462,0.011253545247018337
33,0.011552652630940817,0.011260341213395197
34,0.011543037396405926,0.011271107401698828
35,0.011553203157669804,0.011283084948857625
36,0.01153661509508359,0.011264896144469579
37,0.01153938343904261,0.01127961117774248
38,0.011542440512476085,0.011265933699905872
39,0.011543431105056757,0.011305654104799032
40,0.011538669622782972,0.01127381614719828
41,0.011535188686031806,0.011344294995069504
42,0.011538666811109495,0.011343309146662553
43,0.011536855664911605,0.011338597654054563
44,0.011537423789387873,0.011280486571292082
45,0.011529799910198486,0.011282031691322724
46,0.011538794579359742,0.011293250148495039
47,0.011532792148707937,0.011287024058401585
48,0.011537599529603587,0.01137666655704379
49,0.011533920456630535,0.011277591201166311
50,0.011535119192724333,0.011347753765682379
51,0.01153204831588631,0.01127599294607838
52,0.011535753379133264,0.011292913922419151
53,0.011533440892786467,0.011296214498579503
54,0.01153851815892433,0.011292846264938513
55,0.011530771757699124,0.011304101049900055
56,0.011531773391586973,0.011302302094797293
57,0.011531463160246837,0.011275526576985915
58,0.01153224498961305,0.011300087608397007
59,0.011533468439396004,0.011272374571611484
60,0.011537747154855116,0.011326567201564709
61,0.011531806129523103,0.011312613729387522
62,0.01152802170555288,0.011412317417562007
