epoch,train_loss,val_loss
1,0.005739695447796987,0.004345883231829195
2,0.005374935893657602,0.004267226507448975
3,0.00534010694709496,0.004257033031214686
4,0.005329908779427662,0.004248350187588264
5,0.005317159352224257,0.004245242733946618
6,0.005302685533918567,0.004238671349251971
7,0.00532579993813346,0.004235708401264513
8,0.005303706871187788,0.00449832172735649
9,0.005350449019885164,0.004508560564478531
10,0.005316198858732389,0.004219445098629769
11,0.005438353309912955,0.004233953625182895
12,0.005290234986282253,0.0042396263246807986
13,0.0053076118159786625,0.004216494340011302
14,0.005363758973051178,0.0042198677821194425
15,0.005386643028833856,0.005386253490167505
16,0.005346657171592874,0.004463079590898226
17,0.005338886093695538,0.004215002635165173
18,0.0052890424750808435,0.004438524422071436
19,0.005436816217251501,0.004226403351982727
20,0.005299788130194706,0.0042629184420494475
21,0.005309775897885783,0.004471935907050091
22,0.005312034485356535,0.004256662077215665
23,0.005296673144261211,0.004266045672599883
24,0.00530534447170794,0.004206629305639688
25,0.005283135151238007,0.0042144119164303825
26,0.005328052148412345,0.004210031728315002
27,0.005307025729946919,0.004294792258673731
28,0.005326038613220898,0.004209603100795956
29,0.005265073988870796,0.004229808897327851
30,0.005309656282129176,0.004647765760583913
31,0.0053000531703928265,0.004304208381868461
32,0.005414676884094537,0.004285427522571648
33,0.005270455087835001,0.004276655860902632
34,0.00526496467291046,0.004199271720341023
35,0.005309446339921678,0.0042014139129177615
36,0.005244698545153616,0.00421940249062198
37,0.005303299705639987,0.004446291583864128
38,0.005288439289808778,0.004415301003438585
39,0.00528363042147988,0.004201453850221108
40,0.005262270029160684,0.004203020129352808
41,0.005296254495032511,0.0043358554625335865
42,0.005255460881201898,0.004198648788801888
43,0.005315019165055226,0.004372373757445637
44,0.005276372340523591,0.004265539841178586
45,0.005273855093992867,0.004214665482697242
46,0.005249709731473004,0.004209043088314288
47,0.005326862952087895,0.0042418237118160024
48,0.005311046328427175,0.00419762496398214
49,0.0052593076459558335,0.004238333991345237
50,0.005255336190526516,0.004197477732839829
51,0.005351219322311424,0.004338401301270898
52,0.005277702391494886,0.004213902592549429
53,0.0052681626807266875,0.004426900790456463
54,0.005283672421760225,0.004237911376335165
55,0.005234242523467894,0.0042114821399616845
56,0.005285358522087336,0.004225445924984182
57,0.005261086274759244,0.004230476504958728
58,0.005255474432734615,0.004197955816326772
59,0.005368481204702945,0.0042515376390998855
60,0.005261690604453117,0.004271470311590854
61,0.005235168352817832,0.004259824232362649
62,0.0052611301100607645,0.004363157361855402
63,0.0052652602415468736,0.0041927503531470015
64,0.005283085072918211,0.004289830610265627
65,0.005250704565511669,0.004573348663089906
66,0.0052766253682390105,0.0042377945912234925
67,0.005248937057331204,0.004193923162186847
68,0.005243388016439848,0.0041942004086997576
69,0.005260351445462744,0.004237337161184233
70,0.005267413490909641,0.004264143240802428
71,0.005260098192809245,0.004198745605261887
72,0.005264444110946635,0.004200359025750966
73,0.005238134370548493,0.004212157828185488
74,0.005264987553454051,0.004210377112030983
75,0.005251846272277378,0.004189756246941055
76,0.005276170298772849,0.004262948271763676
77,0.005256846168283689,0.004373171298271593
78,0.005243659710069582,0.0041974947020849765
79,0.005230366252362728,0.004179967964506324
80,0.005275332274199542,0.004264058421968538
81,0.005261088109780419,0.00419588343185537
82,0.005217335719646791,0.004185215076979469
83,0.005239566255329272,0.004220122293404797
84,0.005230445537116315,0.004185985034222112
85,0.005245672684888971,0.0041897290742353484
86,0.005241614434931238,0.004188201883259942
87,0.005268364051609474,0.004221684162450188
88,0.005237834437324082,0.004224353141206152
89,0.005251622889033061,0.004429782809251372
90,0.00529488647688117,0.004211897893315729
91,0.005231391445149557,0.004258309066405191
92,0.005233653158075728,0.004195507246014827
93,0.005298376517465054,0.004195479552864152
94,0.00523894995261552,0.004212611532934448
95,0.005284745226440541,0.004385188002796734
96,0.005234633094899483,0.0051207955214468874
97,0.0052628313207020196,0.00424645612399806
98,0.005234979219355826,0.004188535611747819
99,0.00525659246575403,0.004206643083735424
100,0.005253686735374948,0.0046471909702043325
101,0.0052507252183790175,0.004180859294993912
102,0.005223736332697889,0.004246173809994669
103,0.005220342242016883,0.004182722761898357
104,0.005234162986152253,0.004186793559176081
105,0.0052333974074256625,0.0041877865818712645
106,0.005217053300022321,0.004205978831604999
107,0.005260074594042311,0.004216172472190331
108,0.005223170546341246,0.00425779666094219
109,0.005232334953843285,0.004355658352484598
