epoch,seed,lr,train_loss,val_loss
1,51,0.001,0.005634610754264109,0.004284362062154447
2,51,0.0009999383779245895,0.005356849928907418,0.004266646663274835
3,51,0.000999753526902683,0.005321565265688351,0.004297175759668736
4,51,0.0009994454925435043,0.005347958505469359,0.0042506503626046814
5,51,0.000999014350849922,0.005323761150682882,0.004248682327349396
6,51,0.0009984602081996978,0.005298798256632635,0.0042704239158945926
7,51,0.0009977832013192388,0.005314155197623423,0.004233364002121722
8,51,0.0009969834972498627,0.005293021858590892,0.0042260914410957515
9,51,0.000996061293306582,0.005321156150677194,0.004230898818658555
10,51,0.0009950168170294207,0.005341748868794007,0.00428320568821886
11,51,0.0009938503261272716,0.005304918565266466,0.004233941901475191
12,51,0.0009925621084143099,0.005327410396125357,0.004215550321318647
13,51,0.0009911524817389804,0.005330905361669296,0.0043080142589614675
14,51,0.0009896217939055723,0.005389315151151711,0.004223803441752405
15,51,0.0009879704225884047,0.005325192530339552,0.0051284194650018915
16,51,0.0009861987752386398,0.005396729710085665,0.004221849211984698
17,51,0.0009843072889837514,0.005313164617676856,0.004216798184001271
18,51,0.0009822964305196704,0.0054291557141784895,0.004267084083574659
19,51,0.0009801666959956333,0.005328646845231622,0.004504884264486677
20,51,0.0009779186108917661,0.005369068324660598,0.004208817283677704
21,51,0.0009755527298894296,0.005343294978710049,0.004237130092566504
22,51,0.0009730696367343592,0.005331197954809009,0.004349264549091458
23,51,0.0009704699440926359,0.005297616672686348,0.004243881058167009
24,51,0.0009677542933995191,0.0052863067939435526,0.004210630650906002
25,51,0.0009649233547011819,0.005300678731084375,0.004359546583145857
26,51,0.000961977826489388,0.005413520745775204,0.004338483230265624
27,51,0.0009589184355291488,0.005288971599854402,0.004211692536688026
28,51,0.0009557459366794051,0.0053356213976581725,0.004224799518637797
29,51,0.000952461112706777,0.005288368027846692,0.00422433708958766
30,51,0.0009490647740924278,0.005339499069693483,0.004507820423254196
31,51,0.00094555775883209,0.005307392457942084,0.004257286200299859
32,51,0.0009419409322293028,0.005302631659275394,0.004377006703768583
33,51,0.0009382151866819101,0.005295086746751252,0.004217686528778251
34,51,0.0009343814414618769,0.005307201659149032,0.00424205550156972
35,51,0.0009304406424884702,0.0053588685390176406,0.0042519375188824005
36,51,0.0009263937620948695,0.005267944475004481,0.004243201589869226
37,51,0.000922241798788257,0.0053439378912039735,0.004218890181030421
38,51,0.0009179857770034514,0.0052816460493131205,0.004211660762153128
39,51,0.000913626746850144,0.00528384966902056,0.004331526236937326
