mse,mae,rmse,rse,mape,inference_time_ms,run,seq_len
0.0007394706481136,0.0053828004747629,0.027193209156394,0.1328155100345611,5228.69384765625,4.808933000169739,0,24
0.0007351405220106,0.0053523709066212,0.0271134749054908,0.1320377886295318,4325.4921875,5.088249500284506,1,24
0.000738225528039,0.0053555974736809,0.027170306071639,0.132591888308525,4471.38720703125,5.4192399410941805,2,24
0.0007306627812795,0.0053706737235188,0.0270307753235101,0.1312335431575775,4999.7587890625,5.981212823585605,3,24
0.0007300765137188137,0.005374979693442583,0.02701992727816105,0.1311282515525818,4949.65185546875,4.6118003235064595,4,24
