mse,mae,rmse,rse,mape,inference_time_ms,run,seq_len
0.0019970503635704,0.0169926136732101,0.0446883700788021,0.0992490425705909,7229.0068359375,5.4108391866824,0,24
0.001970360754057765,0.016984499990940094,0.04438874498009682,0.09792263805866241,7486.47265625,4.427095700011705,1,24
0.0019788399804383516,0.01697576977312565,0.044484153389930725,0.09834403544664383,7316.68701171875,4.3987059333449,2,24
0.001960114575922489,0.016988856717944145,0.04427318274974823,0.09741341322660446,7440.2099609375,4.37432570670353,3,24
0.0019792048260569572,0.016997085884213448,0.04448825493454933,0.09836216270923615,7796.07666015625,4.395571206526559,4,24
