mse,mae,rmse,rse,mape,inference_time_ms,run,seq_len
0.01584230549633503,0.06751008331775665,0.12586621940135956,0.15169276297092438,4766.548828125,5.935139000030176,0,60
0.015886548906564713,0.06826276332139969,0.12604185938835144,0.15211638808250427,10325.0166015625,4.644842736716352,1,60
0.015212345868349075,0.06460057199001312,0.12333834171295166,0.14566078782081604,5983.8134765625,4.518354631919034,2,60
0.015756120905280113,0.06652135401964188,0.1255233883857727,0.1508675217628479,534.3287963867188,4.441695473360596,3,60
0.015729572623968124,0.0665525570511818,0.1254175901412964,0.15061332285404205,1018.3291015625,4.328878262879842,4,60
