mse,mae,rmse,rse,mape,wape,smape,inference_time_ms,run,fit_time_s
0.0084582069162996,0.0558434451550132,0.0919685104603725,0.0809887566351121,0.310230737010406,0.1111127820430439,27.71106374025085,1.2809339999876102,0,84.99967002868652
0.0084039229842103,0.0556822797142766,0.0916729130343871,0.0804689788372069,0.3070486310685034,0.1107921080509627,27.054287427130124,1.3971140000194282,1,83.41634678840637
0.008452619467949,0.0557939531938523,0.0919381284775205,0.0809352558755357,0.3090941990530496,0.1110143069314514,27.730671152226844,0.7631308000100034,2,83.82106423377991
0.008427273790458,0.0557087035120248,0.0918001840437048,0.0806925667422025,0.3112015022526512,0.1108446839920027,26.82172345112247,1.251982400003726,3,84.39353108406067
0.0084448984470337,0.0557334086247042,0.0918961285747867,0.0808613257990933,0.307550102256642,0.1108938402321465,26.571021711131195,1.1884213999792337,4,83.72584247589111
0.0084219439776975,0.0557497851258821,0.091771150029285,0.0806415328868185,0.3069577960214432,0.1109264248730288,27.857243624491897,1.2891103998299511,5,83.524897813797
0.0083960342763072,0.0556529459743365,0.0916298765485757,0.0803934431295977,0.3095544729400993,0.1107337421417064,27.713528627430804,1.1685464000038337,6,82.24856376647949
0.0084331637964681,0.0557818974874583,0.0918322590186485,0.0807489645423569,0.3051488608198378,0.1109903194594534,26.952157527365824,1.4198389997545746,7,83.39765310287476
0.0083862439633817,0.0557094171017224,0.0915764378177148,0.0802996992334331,0.3125768355918861,0.1108461038352147,27.21682963618119,1.43367880009464,8,86.20363855361938
0.0084269198751899,0.0557344290920091,0.091798256384258,0.0806891779438671,0.3092010164258104,0.1108958706756643,26.50662161750513,1.4738204003151625,9,85.54578900337219
