mse,mae,rmse,rse,mape,wape,smape,inference_time_ms,run,fit_time_s
0.006439498834124,0.039774882916801,0.0802464879862295,0.0616592865473578,0.2078421891280187,0.0791408532201806,28.835248973048177,2.905742400014333,0,45.92962694168091
0.006184833404664,0.0399738125196479,0.0786437117935315,0.0592208221430206,0.2083108713331151,0.0795366672954348,29.09540330887416,2.614243199991506,1,40.4712917804718
0.0052385965866887,0.0387311115972949,0.0723781499258493,0.0501604451472173,0.2027526880456718,0.0770640412540649,17.485496053713355,2.714260599998397,2,41.51693892478943
0.0044435716404856,0.0382180367093165,0.0666601203155655,0.042547947306475,0.204517996383898,0.0760431662338821,13.823731484437074,2.682995799989385,3,41.062036991119385
0.0054075752813005,0.0389745175711684,0.073536217480236,0.0517784446251047,0.2033531363342575,0.0775483508242912,19.17496915334613,2.693126000031043,4,41.36552262306213
0.0060149186955432,0.0394618446467275,0.0775559069029768,0.0575938601684684,0.2047930743720069,0.0785179949245067,24.402708504599318,2.561850599886384,5,44.38776731491089
0.0065681551554094,0.0401337802965189,0.0810441555906988,0.062891192505353,0.2099152939491267,0.0798549582725769,28.69148075469708,2.645957200002158,6,40.13508653640747
0.0063921468677291,0.0397635830526072,0.0799509028574985,0.0612058834891798,0.2089766431737034,0.0791183696620156,29.07402026890122,2.9264806000355748,7,40.89636516571045
0.0066289237549667,0.0421209899362246,0.0814182028478074,0.0634730620870866,0.2233008891952363,0.083808947697075,26.729245708852524,2.109164800003782,8,32.49650359153748
0.0044777717180573,0.0380860998406541,0.0669161543878411,0.0428754188127609,0.2007991779178569,0.0757806488965216,13.735699863085282,2.6194205999672704,9,40.08378624916077
