mse,mae,rmse,rse,mape,wape,smape,inference_time_ms,run,fit_time_s
0.0055429677827162,0.0436966901168598,0.0744511100166831,0.0530748506430567,0.2237413393041672,0.0869441487981193,22.9342470070388,2.001414999949702,0,63.04099488258362
0.0054735964108959,0.0433421710867719,0.0739837577505761,0.0524106080671305,0.2236575862580982,0.0862387554325967,20.652290130511396,1.9933753999339388,1,62.8923659324646
0.0054886742027185,0.0434652095287385,0.0740855870106899,0.0525549804648027,0.2254780701031905,0.0864835673983914,22.27004907645695,2.14105559998643,2,62.23792338371277
0.0055055660646823,0.0435590306080979,0.0741995017819012,0.0527167228897921,0.222694021832371,0.0866702450131584,21.17110958127594,1.9269810000423604,3,62.40987801551819
0.0055427038998235,0.0434838592173139,0.0744493378064812,0.0530723239198886,0.2241553934426334,0.0865206750441697,23.111241018539623,1.8839439999737808,4,62.39313220977783
0.0054555669095963,0.043149054445131,0.0738618095472646,0.0522379725537823,0.2201600948019887,0.0858545075185942,21.865470141493624,1.95713480025006,5,64.53091788291931
0.0055185767538359,0.0433602510296798,0.0742871237418435,0.0528413024310523,0.2225624742728064,0.0862747294444096,21.88820137324923,2.0397743999637896,6,63.9632785320282
0.0055241009778491,0.0434975407877873,0.0743242960131417,0.0528941978069429,0.2238109927416179,0.0865478975293477,23.830708367164696,2.001910000035423,7,63.68690085411072
0.0055510007088578,0.0436005190432311,0.0745050381441273,0.0531517672646042,0.224584457212063,0.0867527953543391,22.41770099676233,1.9678745999044625,8,63.63733100891113
0.0054887505023663,0.0433347544648405,0.0740861019514884,0.052555711046789,0.2244410156372561,0.0862239984366078,22.786229022482107,1.911977799863962,9,63.15051889419556
