epoch,seed,lr,train_loss,val_loss
1,47,0.001,0.0765684180180816,0.07359334826469421
2,47,0.0009999383779245895,0.07412531139219508,0.0721008429924647
3,47,0.000999753526902683,0.07220881739083458,0.06963897744814555
4,47,0.0009994454925435043,0.06957757352467846,0.06662338806523217
5,47,0.000999014350849922,0.06623028448837645,0.06362156238820818
6,47,0.0009984602081996978,0.06479554590495194,0.06258390057418081
7,47,0.0009977832013192388,0.06388134920202634,0.06359905335638258
8,47,0.0009969834972498627,0.06345208241220783,0.061846750064028636
9,47,0.000996061293306582,0.0630383561091388,0.061272464278671473
10,47,0.0009950168170294207,0.06553059465744916,0.062176809542708926
11,47,0.0009938503261272716,0.0627489998279249,0.06104467767808172
12,47,0.0009925621084143099,0.06271546049153104,0.060998589628272586
13,47,0.0009911524817389804,0.06226588133722544,0.06179757954345809
14,47,0.0009896217939055723,0.06346966846681693,0.06065047118398878
15,47,0.0009879704225884047,0.06270627282998141,0.06342409054438274
16,47,0.0009861987752386398,0.06242557209642494,0.060338358084360756
17,47,0.0009843072889837514,0.06320350852740161,0.06441249946753184
18,47,0.0009822964305196704,0.06366355673355215,0.0603667547305425
19,47,0.0009801666959956333,0.06167662088923594,0.060121202220519386
20,47,0.0009779186108917661,0.06399727174464394,0.06313436230023702
21,47,0.0009755527298894296,0.06376735816764481,0.06047298717829916
22,47,0.0009730696367343592,0.06153485770611202,0.06002711960011058
23,47,0.0009704699440926359,0.06132000613519374,0.06001851583520571
24,47,0.0009677542933995191,0.06149436056833057,0.06060330735312568
25,47,0.0009649233547011819,0.06431695862728007,0.06158768799569872
26,47,0.000961977826489388,0.061497004647903586,0.059881060073773064
27,47,0.0009589184355291488,0.06105243935085395,0.06007874425914553
28,47,0.0009557459366794051,0.06824429771479439,0.0708234194252226
29,47,0.000952461112706777,0.06968950535006382,0.06646509385771221
30,47,0.0009490647740924278,0.06705202370443765,0.06522648615969552
31,47,0.00094555775883209,0.06584368328399517,0.06428169790241453
32,47,0.0009419409322293028,0.06519752916167765,0.06398068285650677
33,47,0.0009382151866819101,0.0647132662946687,0.06353840645816591
34,47,0.0009343814414618769,0.06438472324653584,0.06325225904583931
35,47,0.0009304406424884702,0.06410565451883218,0.06285837706592348
36,47,0.0009263937620948695,0.0637903246371185,0.06252120807766914
37,47,0.000922241798788257,0.06360979871276547,0.062378999259736806
38,47,0.0009179857770034514,0.063518751083928,0.06241389736533165
39,47,0.000913626746850144,0.06331426173667698,0.06222817012005382
40,47,0.0009091657838537996,0.0632947158506688,0.06233552967508634
41,47,0.0009046039886902867,0.06320683197940097,0.062107198354270726
42,47,0.0008999424869143022,0.06312331420314662,0.06202481190363566
43,47,0.0008951824286816577,0.06312401001067723,0.06198246363136503
44,47,0.0008903249884654961,0.06304905360893291,0.06202214335401853
45,47,0.0008853713647665072,0.06296590310247506,0.06201274941364924
46,47,0.000880322779817216,0.06303807736977059,0.06183188118868404
47,47,0.0008751804792804151,0.0630246675299371,0.061884810941086874
48,47,0.000869945731941816,0.06290911033968716,0.062048194309075676
49,47,0.0008646198293969955,0.06281533749664531,0.06179557657904095
50,47,0.0008592040857327133,0.0629586978979847,0.0617631868355804
51,47,0.0008536998372026809,0.06288025867851342,0.06253297875324886
52,47,0.0008481084418978613,0.062953853596221,0.061754829767677516
53,47,0.0008424312794113804,0.06281729573931764,0.0618785313434071
54,47,0.000836669750498132,0.06291960404418848,0.061979345977306366
55,47,0.0008308252767291643,0.06280385905548054,0.06189204131563505
56,47,0.000824899300140927,0.06277997983510003,0.06175286074479421
