epoch,seed,lr,train_loss,val_loss
1,47,0.001,0.012129309975380082,0.01202998890231053
2,47,0.0009999383779245895,0.011876917102269074,0.011751778398950894
3,47,0.000999753526902683,0.01170078499053906,0.011691899113357067
4,47,0.0009994454925435043,0.01167379825039416,0.011628273241221905
5,47,0.000999014350849922,0.0116446853453297,0.011544422035415967
6,47,0.0009984602081996978,0.011611448447745342,0.011513521696130435
7,47,0.0009977832013192388,0.011610434294444996,0.011520526433984438
8,47,0.0009969834972498627,0.011604757667884201,0.011517431524892648
9,47,0.000996061293306582,0.011603920054524054,0.01149934735149145
10,47,0.0009950168170294207,0.011599577676654432,0.011499978577097256
11,47,0.0009938503261272716,0.011597624431447932,0.011496553843220075
12,47,0.0009925621084143099,0.011592163066833812,0.011490527751545111
13,47,0.0009911524817389804,0.01159742857769388,0.011490537884334724
14,47,0.0009896217939055723,0.011589265038503287,0.011481801544626554
15,47,0.0009879704225884047,0.011589308744777229,0.011477994893987974
16,47,0.0009861987752386398,0.011586673874728538,0.011487861027320226
17,47,0.0009843072889837514,0.011585593727518792,0.011490350042780241
18,47,0.0009822964305196704,0.011579928768310788,0.011511885151267052
19,47,0.0009801666959956333,0.011588328056763965,0.011505840371052425
20,47,0.0009779186108917661,0.011588260869764461,0.011483834820489088
21,47,0.0009755527298894296,0.011578061815572058,0.011521615559856096
22,47,0.0009730696367343592,0.011585338153372418,0.011523859165608883
23,47,0.0009704699440926359,0.011582674163021504,0.01148519739508629
24,47,0.0009677542933995191,0.011562964711587584,0.011517850942909717
25,47,0.0009649233547011819,0.011554799749592523,0.011496845558285713
26,47,0.000961977826489388,0.011536204496516097,0.011507632583379746
27,47,0.0009589184355291488,0.01154804539227463,0.011526829712092877
28,47,0.0009557459366794051,0.011538308982810372,0.011535678766667843
29,47,0.000952461112706777,0.011536364092796072,0.01153799972186486
30,47,0.0009490647740924278,0.011539255721177585,0.01155053474009037
31,47,0.00094555775883209,0.01153747460325863,0.01149514026939869
32,47,0.0009419409322293028,0.01153689326921453,0.011735300446550051
33,47,0.0009382151866819101,0.011539945051244978,0.011508294008672237
34,47,0.0009343814414618769,0.011538623009468242,0.011507656909525394
35,47,0.0009304406424884702,0.011531287424950139,0.011483178474009037
36,47,0.0009263937620948695,0.011530887955233425,0.01166684498389562
37,47,0.000922241798788257,0.011537834348417035,0.011517694294452667
38,47,0.0009179857770034514,0.011531146522789453,0.011491450232764084
39,47,0.000913626746850144,0.011533534943159975,0.011515360834697883
40,47,0.0009091657838537996,0.01153310433379152,0.011517779951294263
41,47,0.0009046039886902867,0.011531333515623559,0.01152869819353024
42,47,0.0008999424869143022,0.011537707724161517,0.011497991892198722
43,47,0.0008951824286816577,0.011526312112779736,0.011524971053004264
44,47,0.0008903249884654961,0.011538178809556975,0.01151423583428065
45,47,0.0008853713647665072,0.011533073046339059,0.011577054113149642
