epoch,seed,lr,train_loss,val_loss
1,46,0.001,0.08534563902546377,0.0772200549642245
2,46,0.0009999901402976406,0.07763114363393363,0.07431487159596549
3,46,0.0009999605615798064,0.07362356551868074,0.07068601664569643
4,46,0.0009999112650142142,0.07123957453843426,0.0694213898645507
5,46,0.0009998422525470084,0.06998375167741495,0.06808013303412332
6,46,0.000999753526902683,0.06903419227284543,0.06771432360013326
7,46,0.0009996450915839745,0.06857029644443709,0.06675906148221758
8,46,0.0009995169508717236,0.06809429440866499,0.06617132657104069
9,46,0.000999369109824706,0.0678051633431631,0.06590399725569619
10,46,0.0009992015742794332,0.06749757927130251,0.06564156462748845
11,46,0.0009990143508499217,0.06729908397092539,0.065339718427923
12,46,0.000998807446927432,0.06700769943349502,0.06574640174706776
13,46,0.0009985808706801766,0.06662864314720911,0.0649104259080357
14,46,0.0009983346310529979,0.06632602981784765,0.06461497727367613
15,46,0.0009980687377670148,0.0659618033644031,0.06478456159432729
16,46,0.0009977832013192385,0.06564989039564834,0.06449247399965923
17,46,0.0009974780329821595,0.06541055199854515,0.06380788650777605
18,46,0.0009971532448033009,0.06523056415950551,0.0637985807326105
19,46,0.000996808849604744,0.06501078627565328,0.06358559346861309
20,46,0.0009964448609826218,0.06492109257070457,0.06361107569601801
21,46,0.0009960612933065816,0.06469160564901198,0.0634474323855506
22,46,0.0009956581617192185,0.06467647839556723,0.06332795197765033
23,46,0.000995235482135477,0.06451467939597719,0.06326394569542673
24,46,0.000994793271242024,0.06441731723573278,0.06297418185406262
25,46,0.0009943315464965878,0.06438431116368841,0.06297426588005489
26,46,0.0009938503261272711,0.0643673816914944,0.06289101847343975
27,46,0.0009933496291318299,0.06424867756226484,0.06272645170489947
28,46,0.0009928294752769243,0.06418456323444843,0.06272233898440997
29,46,0.0009922898850973378,0.06413791038315086,0.0627039447426796
30,46,0.0009917308798951668,0.06416685287566747,0.06266699648565716
31,46,0.0009911524817389798,0.06410898377790171,0.06270172736710972
32,46,0.000990554713462945,0.06406683261122774,0.06270979013707903
33,46,0.000989937598665931,0.06406954653999385,0.06258628517389297
34,46,0.000989301161710573,0.06402240841485121,0.06261284401019414
35,46,0.0009886454277223124,0.0640568996724837,0.06264914820591609
36,46,0.000987970422588404,0.06400903462267973,0.06252314026157062
37,46,0.0009872761729568952,0.06397210253293023,0.06255605609880553
38,46,0.000986562706235572,0.06399316466687356,0.06259056718813048
39,46,0.0009858300505908794,0.0640241727232933,0.062438494629330106
40,46,0.0009850782349468076,0.06396536616718068,0.06237202096316549
41,46,0.000984307288983751,0.06399586095529444,0.062411567817131676
42,46,0.0009835172431373362,0.06392596486736746,0.062487116704384484
43,46,0.00098270812859722,0.06399142879116185,0.062419058548079595
44,46,0.0009818799773058597,0.06391546130180359,0.06267298716637823
45,46,0.0009810328219572496,0.06391312932486043,0.06257208353943294
46,46,0.0009801666959956329,0.0639370295273907,0.0622727841966682
47,46,0.000979281633614179,0.063861780854709,0.06239641043874952
48,46,0.0009783776697536357,0.06389774272547048,0.062481343332264155
49,46,0.000977454840100948,0.06390910727136276,0.06275106014476882
50,46,0.0009765131810878507,0.06388017957043998,0.06238949133290185
51,46,0.0009755527298894291,0.06386152375489473,0.06227133712834782
52,46,0.000974573524422652,0.06389136387802222,0.06246930609146754
53,46,0.0009735756033448745,0.06382480066488772,0.06241293251514435
54,46,0.0009725590060523122,0.06387589482919258,0.06236474754081832
55,46,0.0009715237726784855,0.06386748104191878,0.06239920233686765
56,46,0.0009704699440926354,0.06387124133898932,0.06239648908376694
57,46,0.0009693975618981098,0.06381132656379658,0.06254308919111888
58,46,0.0009683066684307218,0.06388341257458224,0.062288396060466766
59,46,0.0009671973067570774,0.06389444617225844,0.062293052259418696
60,46,0.0009660695206728759,0.06385339632192079,0.062391501747899585
61,46,0.0009649233547011811,0.0638932143611943,0.06230751963125335
62,46,0.0009637588540906628,0.06381490174680948,0.06245598610904482
63,46,0.0009625760648138111,0.0638298768111888,0.06232893425557348
64,46,0.0009613750335651218,0.06384658435469165,0.06252909037801954
65,46,0.0009601558077592517,0.06383135372444111,0.06227177091770702
66,46,0.000958918435529148,0.06385836470872164,0.06227371179395252
67,46,0.0009576629657241478,0.06385297350147191,0.062246627277798124
68,46,0.0009563894479080492,0.06379808622467167,0.06232815235853195
69,46,0.0009550979323571548,0.06381408075856812,0.062357109867864184
70,46,0.0009537884700582874,0.06386851601521759,0.06236656382679939
71,46,0.0009524611127067764,0.063843132380177,0.06233235324422518
72,46,0.0009511159127044169,0.06378275013583548,0.06223244592547417
73,46,0.000949752923157402,0.06380036391098709,0.06222052458259794
74,46,0.000948372197874225,0.06379816582535996,0.06237429173456298
75,46,0.0009469737913635559,0.06379721839638318,0.062190338141388364
76,46,0.0009455577588320893,0.06381433117477332,0.06234880122873518
77,46,0.0009441241561823651,0.06381275039166212,0.06236373302009371
78,46,0.0009426730400105609,0.0638095427523641,0.062220625165436
79,46,0.0009412044676042588,0.06386242412468966,0.062208386345042124
80,46,0.0009397184969401823,0.06380751466049868,0.06228100425667233
81,46,0.0009382151866819094,0.06384418636341305,0.06220893272095256
82,46,0.0009366945961775547,0.06380216826629989,0.062215963585509196
83,46,0.0009351567854574275,0.06379719659247819,0.06218791256348292
84,46,0.0009336018152316622,0.06381663460941876,0.062156727330552206
85,46,0.0009320297468878206,0.06373836094623103,0.062331221997737885
86,46,0.0009304406424884694,0.06378061373663299,0.06255824367205302
87,46,0.0009288345647687289,0.06376248504966497,0.062438233859009214
88,46,0.0009272115771337974,0.06376145347295438,0.06242129455010096
89,46,0.0009255717436564481,0.06378152117352276,0.06269984402590328
90,46,0.0009239151290744985,0.06380029115825891,0.06230567105942302
91,46,0.0009222417987882559,0.06378179109271835,0.062273279660277896
92,46,0.0009205518188579348,0.06374692001982647,0.06234228942129347
93,46,0.0009188452560010492,0.06381313102867674,0.0622214058207141
94,46,0.0009171221775897784,0.06387855769956813,0.062306121819549136
95,46,0.0009153826516483079,0.06380027110743172,0.06216410257750087
96,46,0.0009136267468501431,0.06378335735815413,0.06230330839753151
97,46,0.000911854532515399,0.06373726981965934,0.062427833676338196
98,46,0.000910066078608063,0.06374023301417336,0.062090864611996546
99,46,0.000908261455733233,0.06373260685187929,0.06229983394344648
100,46,0.0009064407351343299,0.06374241849955391,0.06213624154527982
101,46,0.0009046039886902858,0.06379075047066983,0.0623561835123433
102,46,0.0009027512889127049,0.06374663454206551,0.06222088924712605
103,46,0.0009008827089430024,0.06374585584682577,0.06218566828303867
104,46,0.0008989983225495157,0.06377160001327009,0.06219316398104032
105,46,0.0008970982041245931,0.06371826815473683,0.062312417974074684
106,46,0.0008951824286816567,0.06371433041332399,0.0623179500301679
107,46,0.0008932510718522405,0.06373843709554743,0.062142514106300145
108,46,0.0008913042098830052,0.06376153466236942,0.06223748375972112
109,46,0.0008893419196327277,0.06376042479977888,0.06214535360534986
110,46,0.000887364278569267,0.06372401589418158,0.062363072401947446
111,46,0.0008853713647665061,0.0637473618502126,0.062256820499897
112,46,0.0008833632569012696,0.06372522299780566,0.06227982582317458
113,46,0.0008813400342502177,0.06370298898614504,0.06216937634680006
114,46,0.000879301776686716,0.06373200839494958,0.06253776492344008
115,46,0.0008772485646776834,0.06378211048157777,0.062268769989411034
116,46,0.000875180479280414,0.06379804804044611,0.0621405401163631
117,46,0.0008730976021393785,0.06377438921481371,0.06225714708367983
118,46,0.0008710000154829997,0.06372356168268357,0.06216698719395532
119,46,0.0008688878021204072,0.06378265251131619,0.062171695133050285
120,46,0.0008667610454381682,0.06373943426810644,0.06214259233739641
121,46,0.0008646198293969945,0.06372896631193511,0.06224156212475565
122,46,0.0008624642385284292,0.06371973016682793,0.062319743964407176
123,46,0.0008602943579315088,0.06374026035123012,0.06217130273580551
124,46,0.0008581102732694041,0.06372788559426279,0.06226243202884992
125,46,0.0008559120707660376,0.06371278370566227,0.06274890651305516
126,46,0.0008536998372026799,0.06377591340638258,0.0620687206586202
127,46,0.0008514736599145247,0.06374919677481931,0.06219202487005128
128,46,0.0008492336267872391,0.06377787909963552,0.062175870769553714
129,46,0.0008469798262534955,0.06374171392663437,0.062324034670988716
130,46,0.00084471234728948,0.06371298010515816,0.06219169538882044
131,46,0.0008424312794113795,0.0637174799819203,0.06229887199070719
132,46,0.0008401367126718478,0.06372985408148345,0.062217542280753456
133,46,0.0008378287376564511,0.0637327911441817,0.06228542162312402
134,46,0.0008355074454800911,0.0637065230813973,0.062167918102608785
135,46,0.000833172927783408,0.06370819847592536,0.06231691108809577
136,46,0.0008308252767291634,0.0637206484508865,0.062152951127953
137,46,0.0008284645849986011,0.06373172319110702,0.06214698155721029
138,46,0.0008260909457877884,0.06371177053626846,0.062359275503291026
139,46,0.000823704452803937,0.06373005623326582,0.06216276188691457
140,46,0.0008213052002617034,0.0637015646104427,0.06249543486369981
141,46,0.0008188932828794701,0.06374376793118085,0.06214422442846828
142,46,0.0008164687958756053,0.06372411083430052,0.06222299776143498
143,46,0.0008140318349647045,0.06368265640647973,0.062273954351743065
144,46,0.0008115824963538118,0.0637637317618903,0.062139172520902425
145,46,0.0008091208767386216,0.06370766417068593,0.06217247537440724
146,46,0.0008066470732996614,0.06370932669104899,0.06224987655878067
147,46,0.0008041611836984551,0.0637461780296529,0.0622006066971355
148,46,0.0008016633060736675,0.06370891888132867,0.062071167346504
149,46,0.0007991535390372304,0.06368535707759507,0.06215946997205416
150,46,0.0007966319816704488,0.06368821070474737,0.062097071359554924
151,46,0.0007940987335200901,0.063727605923572,0.062435773925648794
152,46,0.0007915538945944535,0.06370135774726376,0.06224567691485087
153,46,0.0007889975653594223,0.06371315141372821,0.06208715712030729
154,46,0.0007864298467344978,0.06375665990087916,0.062460030946466655
155,46,0.0007838508400888146,0.06370799336582422,0.062028970983293324
156,46,0.0007812606472371389,0.06368155246052672,0.0623814028998216
157,46,0.0007786593704358495,0.06369726392714416,0.06229174302683936
158,46,0.0007760471123789005,0.06368778131025679,0.062116232183244496
159,46,0.000773423976193767,0.06367323284640032,0.062241376688083015
160,46,0.000770790065437374,0.06365959390121348,0.06228336857424842
161,46,0.0007681454840920083,0.06376687563298379,0.06214205879304144
162,46,0.0007654903365612131,0.06367348868618994,0.06225630516807238
163,46,0.0007628247276656667,0.06369581341962605,0.0623633468316661
164,46,0.0007601487626390438,0.06368813570588827,0.06216935482290056
165,46,0.000757462547123862,0.0637520123820971,0.06233342488606771
166,46,0.00075476618716731,0.06373003377195667,0.06245274427864286
167,46,0.000752059789217062,0.06370542549035128,0.06212061850561036
168,46,0.0007493434601170752,0.06369708582539768,0.062067912270625435
169,46,0.0007466173071033711,0.06364991455612813,0.06211108383205202
170,46,0.000743881437799803,0.06364085300661185,0.062195762164062925
171,46,0.0007411359602138062,0.06369099787929479,0.06217124851213561
172,46,0.0007383809827321351,0.06369249188505552,0.06216577937205633
173,46,0.0007356166141165831,0.06366967376978959,0.0620690021249983
174,46,0.00073284296349969,0.06366415929925792,0.06221789411372609
175,46,0.0007300601403804328,0.06370662092505132,0.062328399469455086
176,46,0.0007272682546199031,0.06371845546014168,0.06229930784967211
177,46,0.0007244674164369708,0.0636823659434038,0.06222312980228
178,46,0.0007216577364039308,0.06366055771051084,0.06215472105476591
179,46,0.0007188393254421404,0.06367721616783563,0.06225689293609725
180,46,0.0007160122948176385,0.06367211235577569,0.06205685271157159
181,46,0.0007131767561367533,0.0636527783182614,0.0622092228796747
182,46,0.0007103328213416967,0.06370047940050855,0.062179244640800685
183,46,0.000707480602706145,0.0636699195841656,0.06217003158397145
184,46,0.0007046202128308058,0.06366065166452352,0.06227308139204979
185,46,0.0007017517646389739,0.06365401703206931,0.062114354223012924
