epoch,train_loss,val_loss
1,0.07669415226315751,0.07275580697589451
2,0.07302871247863069,0.07054512865013546
3,0.07044831904418328,0.06717806143893136
4,0.06767418575199212,0.06505639851093292
5,0.06585935338893358,0.06540832585758632
6,0.06513241738738383,0.06327401432726118
7,0.06613252399598851,0.06756075637208091
8,0.06543796323239803,0.06285129611690839
9,0.06384757999330759,0.06473441587554084
10,0.06479546197635286,0.06228731614020136
11,0.06420652206768007,0.0621624021894402
12,0.0637690194279832,0.06401551183727053
13,0.06436361701172941,0.06231999769806862
14,0.06360557724666946,0.06193348061707285
15,0.06340705827974222,0.06215702618161837
16,0.06371765583753586,0.06184596361385451
17,0.06289611866368967,0.06141686108377245
18,0.06818749799447901,0.06588120427396563
19,0.06626357379205086,0.06457848184638554
20,0.06535237928962007,0.06396643155150944
21,0.06478918650571037,0.0634534934328662
22,0.06434650083675104,0.06323954421612951
23,0.06405334454029799,0.06289129787021214
24,0.06383956212769537,0.06271424310074912
25,0.06362934695447192,0.0624993025428719
26,0.06353095896980342,0.062446840521362096
27,0.0634586407309946,0.0624127516316043
28,0.06326753805008005,0.06219636483324899
29,0.06323917807244203,0.062207495586739645
30,0.06317398697137833,0.06209996797972255
31,0.06304110498989329,0.061989471316337585
32,0.06298113729366485,0.06196998059749603
33,0.06291443706654451,0.06197341283162435
34,0.06292777212665361,0.06189382241831885
35,0.06277692509705529,0.06180310621857643
36,0.0627606914323919,0.06173191633489397
37,0.06279056678142618,0.06226053502824572
38,0.06277695725507595,0.06184615153405401
39,0.0626936390009873,0.06196033085385958
40,0.06270215430242174,0.06164493908484777
41,0.06262384492027409,0.0616893975271119
42,0.06266069423188181,0.061701000978549324
43,0.06266572896172018,0.061675729437006846
44,0.06256515927174512,0.06173549219965935
45,0.06260469013496357,0.06170598334736294
46,0.06259416525854784,0.061827275488111705
47,0.06263349780484158,0.061742551210853786
