epoch,train_loss,val_loss
1,0.07607129665420335,0.07327587736977471
2,0.07374468708739561,0.07143947730461757
3,0.07180266980739201,0.06942454559935464
4,0.06988798881716587,0.06787970413764317
5,0.06842146605691489,0.06663018961747487
6,0.06704042380785241,0.0652046807938152
7,0.06590929123408654,0.06452107595072852
8,0.06508113454808206,0.06350958554281129
9,0.06452744892414879,0.06317449940575494
10,0.06440266599769101,0.06325820460915565
11,0.0643285743015654,0.0635792108045684
12,0.06389285092625548,0.062356760104497276
13,0.06420029475189307,0.06224883637494511
14,0.06325406110023751,0.06164388813906246
15,0.06583543757305425,0.0647230702969763
16,0.06528305382851292,0.06377017911937502
17,0.06444571884896826,0.06390072322554058
18,0.06441090058754473,0.06304399627778265
19,0.06375278099713956,0.06251476208368938
20,0.06375538174282103,0.06294346021281348
21,0.0635223451673108,0.062326585253079735
22,0.06356323378927567,0.06375923256079356
23,0.06415010150521994,0.06443298194143507
24,0.06437535682583556,0.0628636885020468
25,0.06375196406289059,0.06269529917173916
26,0.06362661752192413,0.062474539710415736
27,0.06351691457059454,0.06236353226833873
28,0.063302997390137,0.06257733330130577
29,0.06351683075156282,0.06216369320948919
30,0.06348317116498947,0.062429038600789175
31,0.06334122670266558,0.06219462719228533
32,0.0632191511857159,0.06216516966621081
33,0.063162911683321,0.06211845245626238
34,0.06315344703548095,0.06216801413231426
35,0.06319898838067756,0.062019672658708364
36,0.06301633356248632,0.062099782129128776
37,0.06308363794403918,0.06255597290065554
38,0.0629658637677922,0.0619431407087379
39,0.06286497151150423,0.06209202897217539
40,0.06294701347017989,0.06211970001459122
41,0.06297198699458557,0.06192944571375847
42,0.06287465951241114,0.062112645556529365
43,0.06292490474879742,0.06177852758102947
44,0.06279836425229031,0.06183533577455415
