epoch,seed,lr,train_loss,val_loss
1,47,0.001,0.005617754222130624,0.004512144704623257
2,47,0.0009999383779245895,0.005616836577369753,0.0045120170860386945
3,47,0.000999753526902683,0.005611364919124014,0.004511598059359719
4,47,0.0009994454925435043,0.005611506618275228,0.004514426965376034
5,47,0.000999014350849922,0.005614144119860257,0.004513550001908751
6,47,0.0009984602081996978,0.005618489378968538,0.004511648939703317
7,47,0.0009977832013192388,0.005615239501220442,0.004511218833024888
8,47,0.0009969834972498627,0.0056201707950588,0.0045111038968624435
9,47,0.000996061293306582,0.005609227727183094,0.004515577189843445
10,47,0.0009950168170294207,0.00561434815842974,0.004514560171896044
11,47,0.0009938503261272716,0.005612724117334869,0.0045162728467189215
12,47,0.0009925621084143099,0.0056161243484308156,0.004512652480865226
13,47,0.0009911524817389804,0.005616168392885287,0.0045152737019474014
14,47,0.0009896217939055723,0.0056139593430936845,0.004513634834438562
15,47,0.0009879704225884047,0.005621569633673308,0.004511844229829662
16,47,0.0009861987752386398,0.005616346524112811,0.004517927957589135
17,47,0.0009843072889837514,0.005616519367322326,0.004526089616667698
18,47,0.0009822964305196704,0.005626695558144632,0.004545314620961161
19,47,0.0009801666959956333,0.00562205722050394,0.004513937226660988
20,47,0.0009779186108917661,0.005617861703069786,0.004571596804239294
21,47,0.0009755527298894296,0.00563400234806083,0.00451162295854267
22,47,0.0009730696367343592,0.005624087195906599,0.004518768037943279
23,47,0.0009704699440926359,0.005619342857182531,0.004513088860275114
24,47,0.0009677542933995191,0.0056181322404388655,0.0045291993575280205
25,47,0.0009649233547011819,0.005620698574772578,0.0045564381049617245
26,47,0.000961977826489388,0.005621471418604507,0.004519217510652893
27,47,0.0009589184355291488,0.005619663299234994,0.004512550281908582
28,47,0.0009557459366794051,0.005619669644856605,0.004540307693840826
29,47,0.000952461112706777,0.005616734854056169,0.0045242834124056735
30,47,0.0009490647740924278,0.005621839744843922,0.004514957504237399
31,47,0.00094555775883209,0.0056195553763122375,0.004511337946442997
32,47,0.0009419409322293028,0.005615452762251183,0.0045126154881847255
33,47,0.0009382151866819101,0.005623311281867199,0.004519507357412402
34,47,0.0009343814414618769,0.005620599771707745,0.004511419094770271
35,47,0.0009304406424884702,0.0056146673258330865,0.004512509166756097
36,47,0.0009263937620948695,0.005621171789243817,0.004527748521307812
37,47,0.000922241798788257,0.005617529437956163,0.004513520336545566
38,47,0.0009179857770034514,0.005615522938985693,0.004511301227680901
