epoch,train_loss,val_loss
0,0.003632651433922322,0.003265069765038788
1,0.003083458158786023,0.0032911628779644765
2,0.0030789034141886257,0.003301473514487346
3,0.0030804874336509878,0.003287635580636561
4,0.0030820600727410143,0.0033347525897746283
5,0.0030804171944886958,0.003337333163556953
6,0.0030805901385234677,0.003273636228404939
7,0.0030787031169796624,0.003319365809050699
8,0.003076488906854034,0.0033172742060075203
9,0.0030718969584871154,0.003345334279971818
10,0.003071393720281555,0.003307577882272502
11,0.003073414507456577,0.0032950891771664223
12,0.0030708030342503304,0.003297747552084426
13,0.0030680920281571412,0.0032856803139050803
14,0.0030646198601798355,0.003277480948405961
15,0.003065226147192116,0.003273910994951924
16,0.0030660631295343146,0.0033046094498907527
17,0.00306352433224453,0.0032569908009221155
18,0.0030606437112406576,0.0033066736425583563
19,0.0030610115752473985,0.0033234401838853956
20,0.003056230711814427,0.0032723950843016308
21,0.0030571116610809083,0.003293544347397983
22,0.0030583814224724023,0.003286289870738983
23,0.0030584272307949316,0.0032742437828953068
24,0.003052508346506256,0.0033041998542224366
25,0.0030519988625965474,0.003289327748740713
26,0.0030507148334671507,0.0033146394106249016
27,0.00305056433767052,0.00328360168573757
28,0.0030505237622831033,0.0032789702356482544
29,0.003048802006674555,0.0032816130404050153
30,0.0030493147510985627,0.003280573384836316
31,0.0030447216027242774,0.0032798740950723488
32,0.0030466618070364737,0.0032737070554867387
33,0.0030435549003203105,0.003305000791636606
34,0.0030440625003379674,0.0032663054019212725
35,0.0030443797958306542,0.003240177039988339
36,0.0030432778088368842,0.003270225799642503
37,0.0030402531413566817,0.003286188533529639
38,0.0030423182628503487,0.0032733605755493043
39,0.0030404592518067917,0.003289101192106803
40,0.003037149303490048,0.003250702125951648
41,0.0030374841622037977,0.0032824243294696013
42,0.003038829301409565,0.0032682717824354768
43,0.0030399040339387133,0.0032846549448246757
44,0.003036232857731217,0.003282152246683836
45,0.0030366244425770504,0.0032674496714025737
46,0.0030359552992585723,0.003272707707559069
47,0.0030346675997267093,0.003272610775505503
48,0.0030339904494243656,0.003277878873050213
49,0.003032005191054691,0.0032647860795259474
